"stock_symbol","industry","subindustry","ret2000.01","ret2000.02","ret2000.03","ret2000.04","ret2000.05","ret2000.06","ret2000.07","ret2000.08","ret2000.09","ret2000.10","ret2000.11","ret2000.12","ret2001.01","ret2001.02","ret2001.03","ret2001.04","ret2001.05","ret2001.06","ret2001.07","ret2001.08","ret2001.09","ret2001.10","ret2001.11","ret2001.12","ret2002.01","ret2002.02","ret2002.03","ret2002.04","ret2002.05","ret2002.06","ret2002.07","ret2002.08","ret2002.09","ret2002.10","ret2002.11","ret2002.12","ret2003.01","ret2003.02","ret2003.03","ret2003.04","ret2003.05","ret2003.06","ret2003.07","ret2003.08","ret2003.09","ret2003.10","ret2003.11","ret2003.12","ret2004.01","ret2004.02","ret2004.03","ret2004.04","ret2004.05","ret2004.06","ret2004.07","ret2004.08","ret2004.09","ret2004.10","ret2004.11","ret2004.12","ret2005.01","ret2005.02","ret2005.03","ret2005.04","ret2005.05","ret2005.06","ret2005.07","ret2005.08","ret2005.09","ret2005.10","ret2005.11","ret2005.12","ret2006.01","ret2006.02","ret2006.03","ret2006.04","ret2006.05","ret2006.06","ret2006.07","ret2006.08","ret2006.09","ret2006.10","ret2006.11","ret2006.12","ret2007.01","ret2007.02","ret2007.03","ret2007.04","ret2007.05","ret2007.06","ret2007.07","ret2007.08","ret2007.09","ret2007.10","ret2007.11","ret2007.12","ret2008.01","ret2008.02","ret2008.03","ret2008.04","ret2008.05","ret2008.06","ret2008.07","ret2008.08","ret2008.09","ret2008.10","ret2008.11","ret2008.12","ret2009.01","ret2009.02","ret2009.03","ret2009.04","ret2009.05","ret2009.06","ret2009.07","ret2009.08","ret2009.09","ret2009.10","ret2009.11","ret2009.12"
"ANEN","Technology","Wireless Communications",0.0875669684093847,0.26979079497908,0.245194805194805,0.0918635170603675,0.00995024875621891,0.318894472361809,-0.448212927756654,0.674609929078014,0.151762208067941,-0.256133323796581,-0.623985751038987,0.78601807549176,-0.18452935694315,-0.652004671078241,-0.261176470588235,0.36,-0.0383497966298664,0.194029850746269,0.181770833333333,-0.168260869565217,-0.122854077253219,-0.0648318042813457,0.0595469255663432,0.0804741110417966,-0.0820424555364314,-0.203761755485893,0.148616600790514,-0.128364389233954,0.0236220472440945,-0.327626459143969,-0.0898483080513419,0.262953367875648,-0.156923076923077,0.118004866180049,0.281938325991189,-0.266666666666667,-0.131165919282511,0.110103626943005,-0.004602991944764,-0.127906976744186,0.383152173913043,-0.0675808031341823,0.171276595744681,0.0850678733031674,0.0659432387312186,0.0994560994560996,0.0578279266572638,-0.0586666666666667,0.375087966220971,-0.114989733059548,-0.0676072898295122,-0.0775484677923702,0.0764029749830967,0.0225281602002503,-0.260333127698951,-0.021523178807947,0.154373927958834,-0.103877103145574,0.111754966887417,-0.0574545454545454,-0.0841622035195103,0.0632805995004163,-0.056765163297045,-0.205906480721903,0.232049947970864,0.110641891891892,0.0791635548917101,-0.0462387853692201,0.0136592379583033,0.00425833924769344,0.025,0.0983836964160225,0.116932907348243,-0.0182857142857143,0.126736111111111,0.0554984583761561,-0.0511583011583011,0.0332829046898639,-0.14210273643783,0.277463193657984,-0.0730312362516498,-0.0545369064409967,0.0117936117936117,-0.131540342298288,-0.0756302521008404,0.000600240096038509,0.0711678832116787,0.0743895513912551,-0.0805687203791468,0,-0.0237825594563987,-0.176023391812866,0.00284495021337121,0.106638418079096,0.00325732899022806,0.0659340659340658,-0.168594035301278,-0.0800582241630276,-0.00157728706624602,0.0539906103286386,-0.0312732688011914,-0.184413580246914,-0.092557251908397,0.110878661087866,-0.064516129032258,0.241276171485543,-0.138152610441767,0.14463601532567,-0.0117056856187291,-0.0402742073693231,-0.00364298724954471,0.196872125114995,0.211755840241145,0.0933828076685218,0.011817670230726,-0.125611745513866,0.0644959298685034,-0.139493819894055,-0.0613496932515338,0.0750000000000001
"ANNB","Financial","Regional",-0.0867579908675799,0.0467980295566503,0.0305882352941176,-0.0867579908675799,0.22,-0.111111111111111,0.0588235294117647,0.197215777262181,-0.062015503875969,0.0844748858447489,0.159914712153518,-0.240808823529412,0.0135135135135134,0.117886178861789,-0.0454545454545455,-0.0285714285714286,0.127450980392157,0.0417391304347826,0.193656093489149,-0.183955739972337,-0.166666666666667,-0.0816326530612246,-0.0222222222222221,0,0.163218390804598,0.04,0.153846153846154,-0.0344827586206896,-0.0221088435374149,-0.0191304347826088,-0.00709219858156029,0,-0.0530973451327435,-0.0130597014925374,0.00750469043151971,0.0242085661080074,0.116279069767442,-0.0573248407643313,-0.00667779632721203,0.00840336134453779,0.153976311336717,0.0431654676258993,0.0660247592847318,0.0430247718383312,0.112469437652812,0.0222469410456062,0.0597826086956523,-0.0358974358974359,-0.0425531914893617,0.123595505617977,0.0130000000000001,-0.0428713858424726,0.0364583333333333,0.0186142709410548,0.057608695652174,0.0199789695057833,0.0494736842105264,0.152457372116349,-0.0394736842105264,-0.180357142857143,0.0188261351052049,0.146288209606987,-0.123927550047665,0.0212765957446808,0.00833333333333334,-0.039054470709147,-0.0216216216216215,0.0399999999999999,-0.0228690228690228,-0.00652173913043464,-0.0185995623632385,0.00672645739910319,0.076581576026637,-0.00419287211740033,-0.0230460921843688,-0.0263959390862944,-0.0521376433785193,-0.0187018701870187,0.0145739910313902,0.00552486187845292,-0.00109890109890108,-0.00990099009900989,0.0543840177580466,0,0.0227027027027028,0.0202991452991454,0,-0.00523560209424091,-0.0739219712525668,0.0215285252960173,-0.076923076923077,-0.0640449438202247,-0.0408163265306122,-0.105131414267835,0.0831062670299728,-0.0402515723270441,-0.0897597977243995,0.0611664295874822,-0.0119205298013245,0.0457697642163662,0.0416666666666666,-0.253246753246753,-0.0624999999999999,-0.0277777777777778,-0.133333333333333,-0.343173431734317,-0.248,-0.252232142857143,-0.430894308943089,0.0642570281124497,0.0225563909774436,0.308823529411765,0.0393258426966292,0.0270270270270269,-0.242105263157895,0.00694444444444445,0.0344827586206897,0,0.00677966101694916,0.0437710437710437
"ANSS","Technology","Application Software",-0.0579044117647059,0.240847784200385,-0.165372670807453,0.00558139534883726,0.0232558139534884,0.0459558823529412,-0.125217391304348,0.0497017892644135,0.102941176470588,-0.021885521885522,-0.129087779690189,0.109467455621302,-0.0543187889581479,0.0396975425330813,0.173953488372093,0.0384313725490196,0.220868240670221,0.206963249516441,0.119385342789598,-0.00791556728232183,-0.0403225806451613,0.216106604866744,0.19047619047619,-0.0143942423030789,-0.0837076357697018,-0.0810920945395272,0.214701927386822,-0.047796863330844,0.0415856976292266,-0.25,0.0584349593495934,-0.0119331742243437,-0.162779397473275,0.127733026467204,0.0640495867768596,-0.0449172576832151,-0.0701492537313433,0.284324324324324,0.00377200335289186,0.114105263157895,0.0740045078888054,0.0907510431154381,0.0560250391236308,0.0545942720763723,0.0154285714285714,0.00535966149506341,0.0782778864970645,0.0245161290322581,-0.0399595346484572,0.0574591460200316,-0.00649999999999995,-0.0637329286798178,0.179753761969904,0.0989010989010988,0.01475935828877,-0.0371477369769428,0.109054415700267,-0.450855551134103,0.12007299270073,0.0470280862181581,-0.00431565967940816,0.103067484662577,-0.0497222222222222,-0.111240875912409,0.101023440079234,0.0705917693000902,0.0256699576868828,0.0294518680119989,0.0171775898520084,-0.0389476399277793,0.135675675675676,0.00731477111845199,0.0310296191819464,0.0881138136759982,0.135220125786163,0.0401695227565874,-0.107256637168142,-0.0601415094339623,-0.0483201990875155,0.0286091549295776,-0.0561845759453109,0.0452169961372416,0.0140328151986183,-0.0689359880111325,0.153526011560694,0.0149194350507261,0.0350662589194701,0.000977517106549448,0.0973036342321219,-0.530558015943313,-0.0239880059970015,0.276194144838213,0.0317028985507248,0.138457025520681,-0.0285,0.0628044091258652,-0.15513068731849,0.0707736389684814,-0.0787296503869761,0.133239436619718,0.152815013404826,-0.0111227701993704,0.0200088928412629,-0.0267719991222295,-0.150134649910233,-0.236736870167955,0.0358937544867193,-0.00782639630024898,-0.107681263460158,-0.178411405295316,0.279306829765545,0.110574989947728,0.0835755813953489,0.0376290376290376,-0.00667302192564338,0.11839592616168,0.0688374750071409,0.084157093240716,-0.0467564259485925,0.106697224344283
"ANTP","Technology","Communication Equipment",0.127049180327869,1.01729106628242,-0.457259158751696,-0.271844660194175,-0.22680412371134,0.0209205020920501,-0.282786885245902,0.447513812154696,-0.0245901639344263,-0.265625,-0.214659685863874,-0.0507246376811593,0.480916030534351,-0.11340206185567,0,-0.0406976744186047,0.114649681528662,-0.156756756756757,-0.0333333333333334,0.0344827586206897,0.0264900662251656,-0.0645161290322581,-0.0476190476190477,0.05,0.251908396946565,0.0342857142857143,-0.00552486187845304,-0.331491712707182,0.214285714285714,-0.0647058823529411,0.0596026490066226,0.0903614457831326,-0.165745856353591,0.19205298013245,0.105555555555556,-0.166666666666667,0.0434782608695651,0.0357142857142857,0.0632183908045978,0.0486486486486486,-0.0206185567010309,0.257894736842105,0.0460251046025104,-0.016,0.398467432950192,0.23013698630137,0.198660714285714,0.14,0.283082077051926,-0.287012987012987,-0.0383211678832118,0.254716981132076,0.126666666666667,-0.174298375184638,-0.254480286738351,-0.108173076923077,-0.0051150895140665,0.456582633053221,0.914545454545454,3.46,-0.546419610113878,-0.345014601585315,0.858688733290897,-0.489928525016244,0.688888888888889,-0.219636363636364,0.105827505827506,-0.289518174133559,0.0131186642814549,-0.15017667844523,-0.0868347338935574,-0.171278982797307,0.503111111111111,-0.0670588235294118,-0.0848522941546197,-0.366139022711631,-0.0181818181818182,-0.0600632244467861,0.0401785714285714,-0.216244725738397,-0.123505976095618,-0.274853801169591,0.458248472505092,-0.235453315290934,0.174911660777385,-0.152011922503726,0.0989208633093527,-0.0193548387096774,-0.122895622895623,-0.0755555555555555,0.206785137318255,-0.132075471698113,0.21875,0.0253164556962024,-0.198019801980198,0,-0.183856502242153,0.37962962962963,-0.029986962190352,-0.219736842105263,0.0168634064080945,-0.185064935064935,0.016,-0.0702811244979921,-0.401709401709402,-0.0410958904109589,-0.192857142857143,-0.00930232558139536,0.0509259259259259,-0.0258620689655173,0,0.519650655021834,-0.0795454545454545,-0.0327868852459015,0.0733333333333334,-0.0123456790123457,0.211180124223602,-0.180451127819549,-0.0212121212121212,0.0532915360501567
"APAGF","Basic Materials","Independent Oil & Gas",-0.0991735537190083,-0.00900900900900901,0.181818181818182,-0.215384615384615,-0.0784313725490196,0.106382978723404,-0.0784313725490196,0.0444444444444444,0.0319148936170213,0.00247422680412366,0.0618556701030928,0.111111111111111,0.154545454545455,0.0296623540549069,0.189393939393939,-0.0980392156862745,-0.0402857142857142,-0.21084519842472,0.0172744721689059,0.0150659133709981,-0.190909090909091,0.123318385650224,0.0379241516966068,-0.173076923076923,-0.178571428571429,-0.101449275362319,0.282051282051282,0.038961038961039,0,0,0,0.0253164556962025,-0.00740740740740734,-0.0506329113924051,-0.0273972602739726,-0.016910935738444,0.0176470588235295,0.109248554913295,0.050463439752832,0.175490196078431,0.0638297872340425,-0.1108,0.126126126126126,0.0295999999999999,-0.0099403578528827,-0.0562248995983935,0.0591489361702128,0.0829943043124493,0.0881801125703565,0.0663176265270507,0.0199021207177815,0.0473448496481126,0.152671755725191,-0.0463576158940397,-0.0777777777777777,0.0151515151515152,0.0075187969924812,0.0602985074626867,-0.0889603429796356,0.086764705882353,0.00135317997293632,0.0472972972972973,-0.00412903225806443,-0.0282456594972792,-0.00773333333333331,-0.0210526315789473,-0.0376712328767123,0.167785234899329,0.0770975056689342,0.00346938775510208,0.0433190970103721,0.0064327485380118,0.230384615384615,0.3671875,-0.0594625500285878,0.0182275298554369,0.0478858889454917,0.0590062111801242,0.0352941176470588,0.0227272727272727,-0.0348888888888889,-0.0587151738429656,0.0625154435384236,0.0173913043478261,0.0070610024308369,0.0257879656160458,0.0968476157960623,-0.00653662585598667,-0.0188172043010753,-0.066923076923077,0.050438077196306,0.0799541809851089,0.117684478371501,0.0195719244118781,-0.747170878913617,0.0287850467289719,-0.155644866642309,-0.190715181932246,0.3690036900369,-0.0928518791451732,0.0513347022587269,0.155688622754491,-0.0100207325501038,0.00380886426592796,-0.0321367521367522,-0.00320970042796005,0.00458230525202675,-0.0281021897810219,-0.0789473684210527,-0.340890354492993,-0.29719387755102,0.747937671860678,-0.159259259259259,0.18557336621455,0.39556472408458,-0.180022363026463,0.0533088235294118,-0.0651121865376155,0.0300046882325364,-0.00852400179452659
"APFC","Basic Materials","Specialty Chemicals",-0.0751515151515152,0.0559167750325096,-0.130541871921182,0,-0.154178674351585,-0.0726072607260725,0.135231316725979,-0.1392,0.150557620817844,0.0204081632653061,-0.198333333333333,0.157894736842105,-0.122302158273381,0,0.0224948875255624,0.068,0.146788990825688,0.0304000000000001,-0.0911949685534591,0.152249134948097,0.066066066066066,-0.0152354570637118,0.0323033707865168,0.192034139402561,0.0441527446300715,-0.0148063781321183,0.132571428571429,-0.025974025974026,0.0711422845691382,-0.116279069767442,-0.0526315789473684,-0.0380434782608695,0.00354609929078007,0.0375000000000001,0.0829268292682929,0.136781609195402,-0.0475227502527806,-0.191285866099894,0.0953678474114441,-0.0596107055961071,0.0683994528043776,-0.0542244640605296,0.179916317991632,-0.00963855421686748,0.0404907975460123,0.0874704491725766,0.0161290322580644,-0.00418848167539277,0.0487046632124351,-0.157620041753653,-0.00870646766169147,-0.0230473751600512,-0.0759493670886077,0.0643835616438356,0.0463576158940398,-0.0261437908496732,-0.111771700356718,-0.0258397932816538,0.113333333333333,0.013095238095238,-0.123039806996381,0.252112676056338,-0.184476940382452,0.0848400556328233,0.0503225806451614,-0.0220048899755501,0.0203821656050956,-0.21625,-0.0528,-0.00173913043478257,-0.25354609929078,0.531111111111111,-0.0257142857142857,-0.168359941944847,0.616197183098592,-0.151187904967603,0.070063694267516,-0.0823529411764706,-0.0367553865652725,-0.147239263803681,0.121522693997072,-0.0334224598930481,0.0437235543018336,0.0797297297297297,0.16270337922403,0.124324324324324,0.120772946859903,0.0320901994796185,0.383193277310924,-0.0844311377245509,-0.00330906684315016,0.0413333333333333,0,0.213497728747566,-0.198473282442748,0.159863945578231,-0.135652173913043,0.0944293478260869,-0.0154130702836004,0.0870662460567824,-0.0156794425087108,0.0141176470588234,-0.0434782608695652,0.0564417177914109,-0.226303317535545,-0.108108108108108,-0.0962566844919786,-0.18932527693857,-0.0236907730673316,-0.371069182389937,0.0156862745098039,0.353053435114504,-0.0989956958393113,0.0143312101910828,0.242331288343558,0.020671834625323,-0.048507462686567,-0.0876288659793814,-0.00141242937853104,0.043661971830986
"APOG","Industrial Goods","General Building Materials",-0.0776892430278884,-0.0512295081967213,-0.148068669527897,-0.120987654320988,0.138121546961326,-0.143203883495146,0.106770833333333,0.0596658711217184,0.320185614849188,-0.0557553956834532,-0.0895238095238095,0.102459016393443,0.278810408921933,0.218571428571428,-0.168224299065421,0.095483870967742,0.251482799525504,0.183886255924171,0.161163522012579,-0.329122340425532,0.287425149700599,0.112350597609562,0.0804195804195803,0,-0.0360655737704918,-0.203257790368272,0.0990990990990991,0.136363636363636,-0.0210526315789474,0.033093525179856,-0.169241573033708,0.0152413209144792,-0.0875729774812344,0.0813528336380256,-0.231727574750831,-0.0667361835245047,0.0299667036625971,-0.117710583153348,0.0148148148148149,0.264058679706602,0.0233918128654971,-0.156546489563567,0.140311804008909,0.125867195242815,-0.0961538461538461,0.0154142581888245,0.132057416267943,-0.0381355932203391,0.0408163265306123,0.142595978062157,-0.00725806451612902,-0.0716666666666666,-0.0986425339366516,0.0494450050454087,0.0134874759152215,0.105986261040236,0.149333333333333,0.00470588235294122,0.152569169960474,-0.0908474576271186,0.0167300380228136,0.0401486988847584,0.0325379609544468,-0.0916784203102961,0.0955364134690682,0.112156295224313,0.0259571706683972,0.0294871794871794,0.062111801242236,-0.0353356890459365,-0.0444718962322422,0.0464516129032257,0.127672571777642,-0.00632183908045974,-0.0287686996547756,-0.0430424528301887,-0.0769230769230769,-0.0226063829787234,-0.0170998632010944,0.0525946704067321,0.0113031914893618,0.062046204620462,0.0619195046439629,0.129239766081871,-0.0270961145194273,0.0967067433350759,-0.0360750360750361,0.196819085487077,0.0165152766308837,0.119967793880837,-0.0803284541235273,-0.0319230769230769,0.032232391563868,-0.0918564260903126,-0.0364267129228101,-0.226491862567812,0.0198714202220923,-0.120571428571429,-0.00259067357512948,0.40314465408805,0.0380411018801923,-0.321008403361345,0.0929791271347249,0.152737752161383,-0.261787819253438,-0.335131490222522,-0.204892966360856,0.366754617414248,-0.0200764818355641,-0.0715686274509803,0.188311688311688,0.23048668503214,-0.0805970149253731,-0.0315457413249212,0.164536741214058,-0.115874079035499,0.154496541122214,-0.115564462257849,0.0293233082706766,0.012292118582791
"APOL","Services","Education & Training Services",0.0946835443037975,0.048735632183908,0.219290657439446,0.0243730130695868,0.00206896551724134,-0.0489130434782609,0.298761061946903,0.099407327586207,-0.0475394171046345,-0.0331109463800345,-0.115267947421638,0.375174727425216,0.121846153846154,-0.356946732564525,-0.0692198581560283,-0.032057267351385,0.0880281690140846,0.243409490333919,0.0302886890676763,-0.0928571428571429,0.0721938775510204,-0.0355871886120996,0.0824891461649783,0.00919282511210755,0.0332225913621262,0.0791286952656145,0.0986869101354123,-0.284568016420974,-0.111798042246265,0.149941656942824,-0.00127226463104318,0.0643765903307888,0.0452466907340554,-0.0475097544181777,-0.00602409638554217,0.0526315789473685,0.0040650406504065,0.0408805031446541,0.0678365075968329,0.0795613160518445,0.0495372890582472,0.0519148936170212,0.0428571428571429,-0.0117229677618387,0.0267454517182398,-0.0399153311158149,0.0921114785073217,-0.0219241309678349,0.0915616759449165,0.0272200512060371,0.124804177545692,0.0547056096430227,0.0312155305537172,-0.0537991640767334,-0.0651225243370259,0.0731975784259768,-0.0719706551985833,-0.104477611940299,0.217351458683366,0.0101376720901125,-0.029784065524944,-0.0539568345323741,0.00816771031854082,-0.0281633203072361,0.0758573388203018,-0.00165922144224627,-0.0359204618345093,0.0488,-0.151565495207668,-0.0473453335350174,0.127474267616786,-0.156646673176175,-0.0712260216847373,-0.107052441229656,0.0672764227642275,0.0313325783314459,-0.0480436760691538,-0.0114788597665965,-0.0847195357833656,0.0696634000852152,-0.0268774703557312,-0.251670378619154,0.0458344567268804,0.000770416024653342,0.10912343470483,0.08963133640553,-0.0345282603914669,0.0786773090079817,0.00671563483735572,0.212240663900415,0.0121575342465754,-0.0067716268833587,0.0289086554909339,0.310082644628099,-0.0122628114108688,-0.0785498489425981,0.129781807877586,-0.240064380339235,-0.260147285494091,0.154980712502836,-0.0752708978328173,-0.0730890052356021,0.422470883763416,0.0177401310532204,-0.0853000154249576,0.190443569104299,0.102122776821572,0,0.0673480083857442,-0.11660777385159,0.0681849174962498,-0.123014767344664,-0.0645773979107312,0.195495041183392,-0.0409779135991108,-0.0617855592533641,0.136882716049383,-0.234481834026009,-0.0112612612612612,0.0731620903454384
"APSG","Technology","Communication Equipment",0.0108303249097473,0.865714285714286,-0.419661016949153,-0.181818181818182,-0.266324284666178,0.156,-0.160929432013769,0.0133333333333334,-0.26974358974359,-0.051490514905149,-0.178362573099415,-0.0845323741007194,0.198333333333333,-0.29624478442281,-0.209486166007905,-0.142857142857143,0.108753315649867,0.223021582733813,0.25,-0.174679487179487,0.716504854368932,0.0907054871220605,-0.110772357723577,-0.028735632183908,0.19047619047619,-0.0184615384615384,-0.0233545647558387,0.0421621621621622,0.28804347826087,0.0270498732037194,-0.127782357790602,-0.0300187617260788,-0.116795366795367,-0.0614583333333333,0.183333333333333,0.111632270168855,-0.0103270223752151,0.178697183098592,0.040590405904059,0.0284697508896796,0.177576601671309,0.0177304964539005,0.081081081081081,0.0125067971723763,0.0668449197860963,0.0303633648581383,0.0425633668101387,0.0455570590888587,0.139652983495557,-0.0421014753508456,0.0351075877689696,-0.00809121000367791,0.149319602795145,0.109177215189873,-0.00230880230880226,-0.0195025438100623,-0.0788943276706017,-0.0636785162287481,0.276395427034297,-0.0669666490206459,-0.16798418972332,-0.215270770265725,-0.0129310344827587,-0.142040457343887,-0.10941475826972,0.0781426953567383,0.150451887293993,-0.129502963976288,-0.00780031201248061,-0.102979613173027,0.0527240773286467,0.25414364640884,0.00782949108307974,0.0209059233449478,-0.0241141732283466,-0.093891973750631,-0.0228285077951002,-0.0268418046830384,-0.0993533215755439,-0.0404699738903395,0.00270270270270265,-0.0013458950201884,0.0666666666666667,-0.12125,0.0420827389443652,0.104109589041096,0.119225967540574,-0.0744031093836757,-0.0234657039711192,-0.0417434008594229,-0.0737913486005089,-0.0172771250863856,-0.0512280701754386,0.0597345132743362,-0.113194444444445,0.0609375,-0.0176470588235294,-0.105263157894737,0.0059676044330776,-0.031329381879763,0.342881944444445,-0.10718954248366,0.0820399113082041,0.127384196185286,0.0296208530805687,0.037637521713955,-0.127848804891606,0.166449934980494,-0.0250138966092273,0.0994824611845889,0.0279471544715448,-0.0144638403990025,0.059746835443038,0.214761904761905,-0.0287490287490287,0.013069306930693,-0.0878087024696198,-0.113370835136305,-0.0365497076023392,-0.0277357539082197
"ARBA","Technology","Internet Software & Services",-0.166,0.593373493975904,-0.219807212773084,-0.265445544554455,-0.340126582278481,0.799082568807339,0.195257731958763,0.391265912305516,-0.0964303733602421,-0.1001851324409,-0.497740842343069,-0.161573421093872,-0.31301786043086,-0.56,-0.515021459227468,-0.00258064516129027,-0.309552599758162,-0.0802675585284282,-0.254646840148699,-0.437037037037037,-0.205128205128205,0.885714285714286,0.277611940298507,0.449411764705882,-0.235015772870662,-0.103238866396761,-0.00657894736842091,-0.161073825503356,-0.213333333333333,0.0598006644518273,-0.260061919504644,-0.055793991416309,-0.372093023255814,0.735294117647059,0.782051282051282,-0.4337899543379,0.0485074626865671,0.0505415162454874,-0.0631229235880399,0.131944444444444,0.151234567901234,-0.206349206349206,-0.0491228070175439,-0.0631970260223048,0.182879377431907,0.045016077170418,-0.0365853658536584,-0.0536277602523659,0.0866666666666666,-0.0460122699386503,-0.0958466453674121,-0.208480565371025,-0.0353982300884954,-0.0613207547169812,-0.223413762287757,-0.125734430082256,0.265582655826558,0.639957264957265,0.0784313725490196,0.00667070952092195,-0.160314579552329,-0.0835010060362173,-0.154684095860566,-0.227912932138284,0.0232945091514144,-0.0587275693311583,0.0673575129533678,-0.0403877221324717,-0.0355329949238579,0.370175438596491,0.102171136653895,-0.149305555555556,0.279452054794521,0.0759493670886075,-0.0449218750000001,-0.0444674250258531,-0.088077336197637,-0.0248815165876776,-0.037037037037037,0.114401076716016,-0.0965018094089263,0.0147849462365591,0.00665778961384818,0.0278884462151394,0.18925831202046,0.0174863387978142,0.0295728368017524,-0.0626992561105207,0.0567536889897843,0.0610278372591007,-0.120126448893572,0.0316529894490037,0.233409610983982,0.198148148148148,-0.0653543307086614,-0.0590717299578059,-0.10341726618705,-0.107107107107107,0.0805369127516779,0.211224489795918,0.255499153976311,0.00409556313993177,0.153197470133521,-0.116376724655069,-0.0605053191489361,-0.234073013600573,-0.244131455399061,-0.0756410256410256,0.0581717451523546,0.168224299065421,0.0210526315789473,0.108419838523645,-0.0999048525214081,0.0412698412698413,0.0562814070351759,0.0821529745042494,0.0238305383936452,0.0278260869565218,-0.0875420875420876,0.141294439380128
"ARDNA","Services","Grocery Stores",-0.128798438806802,0.040650406504065,-0.0210169491525424,0.0775623268698062,0.180912596401028,0.116,-0.0496671786994369,-0.131891891891892,0.433823529411765,-0.142857142857143,-0.0116279069767442,0.0117647058823529,-0.032093023255814,-0.0538202787121575,0.0347892331132554,0.0122699386503067,0.106666666666667,0.0367170626349893,0.205635620563562,-0.0567567567567567,-0.136557059961315,0.033408071748879,0.293153113228451,0.0420168067226891,0.135644059323446,-0.0762962962962963,0.0244648318042813,-0.0366146458583433,-0.125,0.0764125560538116,-0.0659890018330278,0.0448567825617006,-0.0414436194094284,0.0315315315315315,0.0490367775831873,0.0371893744644388,-0.0575206611570247,-0.114765330592669,0.0223938223938225,0.0917820867959372,-0.0223312468279479,0.0175922731976544,0.07970651992663,-0.0468358395989975,0.0251046025104603,0.145469387755102,0.0742994622134164,0.0200052645433008,-0.0283031172557715,0.00460081190798362,0.0204081632653061,-0.0279999999999999,0.0997267759562841,0.130654536264847,-0.078,0.00763543812871162,-0.0135778113032378,0.174723424723425,-0.00893215576073867,0.0368349249658935,-0.0386868686868687,-0.0135008827500261,-0.238085015027909,-0.0367142857142856,0.189785258270458,-0.0212345679012346,0.121398638030382,-0.181247196052041,0.00306544049047053,-0.00438014335014598,0.164597517020424,0.0654566744730678,0.00490141472652331,0.00709455714444076,0.0213210242883835,-0.0143708750266127,0.041271195478298,0.172746113989637,-0.126122161591269,0.0938721052129991,0.00997830802603042,0.212929081721554,-0.0614440433212996,-0.0204905063291139,-0.0120381901203819,0.046101406050277,0.0927396251125481,0.0101169064748201,-0.0242954324586978,0.0280373831775701,-0.0595889398196066,0.0814350345265498,0.0259558823529412,-0.00845988489009083,0.0359686353499748,0.0817482517482517,-0.0753065959562478,-0.0888417014864032,0.0867087164678167,-0.0503189227498228,-0.143733119205782,0.0846384253316217,0.181050733546431,0.15254354437379,-0.146874450758685,0.013993104846887,-0.0840699008164092,-0.0234072236862503,-0.0878571428571428,-0.093011035207567,0.18008281991718,0.00222717149220494,0.0941106077442517,-0.00199441563621859,0.000870666455596006,-0.0820692337611825,0.0253110253110253,-0.0520342972427707,-0.194682601541526,-0.00187891440501036
"ARKR","Services","Restaurants",-0.0303030303030303,-0.0981818181818181,-0.0542857142857143,0,0.134146341463415,0.0416666666666666,0.210322580645161,0.032258064516129,0.14875,-0.186071817192601,-0.0641711229946525,-0.231428571428571,0.20817843866171,0.0281481481481482,0.00864553314121032,0.211890243902439,0.00750938673341683,0.180124223602484,0.0526315789473684,-0.05,-0.273652085452696,-0.137254901960784,0.0806451612903226,0.216417910447761,-0.177914110429448,-0.102564102564103,0.0844854070660522,0.0323033707865168,-0.0489795918367346,0.166904422253923,-0.127182044887781,0.136034732272069,-0.115923566878981,-0.0201729106628243,-0.141333333333333,-0.134751773049645,0.122549019607843,-0.0815138282387191,0.0783410138248848,-0.0102040816326531,0.0824742268041237,0.0724233983286909,0.0389610389610389,0.303658536585366,-0.0505144995322731,0.104744852282901,0.0408163265306122,0.125490196078431,-0.0104529616724739,0.0140845070422536,0.26338329764454,0.0766445383222691,0.261415525114155,0.0656108597285067,0.0752871118672905,-0.0408083948698018,0.0505050505050505,0.150134048257373,0.00133288903698764,0.300597213005972,0.0410256410256411,-0.0849420849420849,-0.124134256792754,-0.138570167696381,-0.0901694915254237,0.0363247863247864,0.0842068483577918,-0.0490816972767574,0.0413333333333333,-0.0739549839228296,0.00466451381413703,0.00747863247863251,-0.0127923976608186,0.12962962962963,-0.0167432698621143,0.0130260521042083,-0.012117132278694,-0.0559463986599666,-0.0431654676258993,-0.100299401197605,0.0946672178586192,0.0176146788990826,0.163468917881811,0.0815521210128247,-0.0425531914893617,0.159492826159493,-0.0159420289855072,0.0297146219476316,-0.00398974066685667,0.0583690987124463,-0.0137837837837837,0.00189804772234274,0.00987112695366053,-0.00729729729729738,-0.00486749594375337,0.0279251605696733,-0.154584221748401,-0.037199124726477,-0.0909090909090909,-0.0886206896551724,0.0208012326656394,-0.0222641509433962,-0.265534542647626,0.211245401996847,-0.301089324618736,-0.218340611353712,-0.342001576044129,0.325986078886311,-0.0789473684210527,-0.0666666666666666,-0.0737051792828684,0.17798353909465,0.149240393208222,-0.0414110429447852,-0.0230061349693251,-0.00662251655629138,0.274741506646972,-0.282758620689655,0.1184,0.032880629020729
